did,oid,ent,sectionId,laneIndex,xCoord,yCoord,time,speed,travelledDistance,acceleration
462536,1844,1912,2427,1,455214.11,203803.56,1703.2,0.0,15238.52,0.0
462536,1844,1913,2427,1,455214.11,203803.56,1704.0,0.0,15238.52,0.0
462536,1844,1914,2427,1,455214.11,203803.56,1704.8,0.0,15238.52,0.0
462536,1844,1915,2427,1,455214.11,203803.56,1705.6,0.0,15238.52,0.0
462536,1844,1916,2427,1,455214.11,203803.56,1706.4,0.0,15238.52,0.0
462536,1844,1917,2427,1,455214.11,203803.56,1707.2,0.0,15238.52,0.0
462536,1844,1918,2427,1,455214.11,203803.56,1708.0,0.0,15238.52,0.0
462536,1844,1919,2427,1,455214.11,203803.56,1708.8,0.0,15238.52,0.0
462536,1844,1920,2427,1,455214.11,203803.56,1709.6,0.0,15238.52,0.0
462536,1844,1921,2427,1,455213.83,203802.83,1710.4,3.5,15239.3,1.21
462536,1844,1922,2427,1,455213.39,203801.6,1711.2,5.91,15240.61,0.84
462536,1844,1923,2427,1,455212.84,203800.06,1712.0,7.33,15242.24,0.49
462536,1844,1924,2427,1,455211.99,203797.6,1712.8,11.7,15244.84,1.52
462536,1844,1925,2427,1,455210.82,203793.53,1713.6,19.1,15249.09,2.57
462536,1844,1926,2427,1,455210.32,203790.58,1714.4,7.79,15252.07,-3.93
462536,1844,1927,2427,1,455210.25,203789.24,1715.2,4.29,15253.42,-1.21
462536,1844,1928,2427,1,455210.24,203788.6,1716.0,1.49,15254.06,-0.97
462536,1844,1929,2427,1,455210.24,203788.42,1716.8,0.15,15254.24,-0.46
462536,1844,1930,2427,1,455210.25,203788.4,1717.6,0.0,15254.26,-0.05
462536,1844,1931,2427,1,455210.25,203788.4,1718.4,0.0,15254.26,0.0
462536,1844,1932,2427,1,455210.25,203788.4,1719.2,0.0,15254.26,0.0
462536,1844,1933,2427,1,455210.25,203788.4,1720.0,0.0,15254.26,0.0
462536,1844,1934,2427,1,455210.25,203788.4,1720.8,0.0,15254.26,0.0
462536,1844,1935,2427,1,455210.25,203788.4,1721.6,0.0,15254.26,0.0
462536,1844,1936,2427,1,455210.25,203788.4,1722.4,0.0,15254.26,0.0
462536,1844,1937,2427,1,455210.25,203788.4,1723.2,0.0,15254.26,0.0
462536,1844,1938,2427,1,455210.25,203788.4,1724.0,0.0,15254.26,0.0
462536,1844,1939,2427,1,455210.25,203788.4,1724.8,0.0,15254.26,0.0
462536,1844,1940,2427,1,455210.25,203788.4,1725.6,0.0,15254.26,0.0
462536,1844,1941,2427,1,455210.25,203788.4,1726.4,0.0,15254.26,0.0
462536,1844,1942,2427,1,455210.25,203788.4,1727.2,0.0,15254.26,0.0
462536,1844,1943,2427,1,455210.25,203788.4,1728.0,0.0,15254.26,0.0
462536,1844,1944,2427,1,455210.25,203788.4,1728.8,0.0,15254.26,0.0
462536,1844,1945,2427,1,455210.25,203788.4,1729.6,0.0,15254.26,0.0
462536,1844,1946,2427,1,455210.25,203788.4,1730.4,0.0,15254.26,0.0
462536,1844,1947,2427,1,455210.25,203788.4,1731.2,0.0,15254.26,0.0
462536,1844,1948,2427,1,455210.25,203788.4,1732.0,0.0,15254.26,0.0
462536,1844,1949,2427,1,455210.25,203788.4,1732.8,0.0,15254.26,0.0
462536,1844,1950,2427,1,455210.25,203788.4,1733.6,0.0,15254.26,0.0
462536,1844,1951,2427,1,455210.25,203788.4,1734.4,0.0,15254.26,0.0
462536,1844,1952,2427,1,455210.25,203788.4,1735.2,0.0,15254.26,0.0
462536,1844,1953,2427,1,455210.25,203788.4,1736.0,0.0,15254.26,0.0
462536,1844,1954,2427,1,455210.25,203788.4,1736.8,0.0,15254.26,0.0
462536,1844,1955,2427,1,455210.25,203788.4,1737.6,0.0,15254.26,0.0
462536,1844,1956,2427,1,455210.25,203788.4,1738.4,0.0,15254.26,0.0
462536,1844,1957,2427,1,455210.25,203788.4,1739.2,0.0,15254.26,0.0
462536,1844,1958,2427,1,455210.25,203788.4,1740.0,0.0,15254.26,0.0
462536,1844,1959,2427,1,455210.25,203788.4,1740.8,0.0,15254.26,0.0
462536,1844,1960,2427,1,455210.25,203788.4,1741.6,0.0,15254.26,0.0
462536,1844,1961,2427,1,455210.25,203788.4,1742.4,0.0,15254.26,0.0
462536,1844,1962,2427,1,455210.25,203788.4,1743.2,0.0,15254.26,0.0
462536,1844,1963,2427,1,455210.25,203788.4,1744.0,0.0,15254.26,0.0
462536,1844,1964,2427,1,455210.25,203788.4,1744.8,0.0,15254.26,0.0
462536,1844,1965,2427,1,455210.25,203788.4,1745.6,0.0,15254.26,0.0
462536,1844,1966,2427,1,455210.25,203788.4,1746.4,0.0,15254.26,0.0
462536,1844,1967,2427,1,455210.25,203788.4,1747.2,0.0,15254.26,0.0
462536,1844,1968,2427,1,455210.25,203788.4,1748.0,0.0,15254.26,0.0
462536,1844,1969,2427,1,455210.25,203788.4,1748.8,0.0,15254.26,0.0
462536,1844,1970,2427,1,455210.25,203788.4,1749.6,0.0,15254.26,0.0
462536,1844,1971,2427,1,455210.25,203788.4,1750.4,0.0,15254.26,0.0
462536,1844,1972,2427,1,455210.25,203788.4,1751.2,0.0,15254.26,0.0
462536,1844,1973,2427,1,455210.25,203788.4,1752.0,0.0,15254.26,0.0
462536,1844,1974,2427,1,455210.25,203788.4,1752.8,0.0,15254.26,0.0
462536,1844,1975,2427,1,455210.25,203788.4,1753.6,0.0,15254.26,0.0
462536,1844,1976,2427,1,455210.25,203788.4,1754.4,0.0,15254.26,0.0
462536,1844,1977,2427,1,455210.25,203788.4,1755.2,0.0,15254.26,0.0
462536,1844,1978,2427,1,455210.25,203788.4,1756.0,0.0,15254.26,0.0
462536,1844,1979,2427,1,455210.25,203788.4,1756.8,0.0,15254.26,0.0
462536,1844,1980,2427,1,455210.25,203788.4,1757.6,0.0,15254.26,0.0
462536,1844,1981,2427,1,455210.25,203788.4,1758.4,0.0,15254.26,0.0
462536,1844,1982,2427,1,455210.25,203788.4,1759.2,0.0,15254.26,0.0
462536,1844,1983,2427,1,455210.25,203788.4,1760.0,0.0,15254.26,0.0
462536,1844,1984,2427,1,455210.25,203788.4,1760.8,0.0,15254.26,0.0
462536,1844,1985,2427,1,455210.25,203788.4,1761.6,0.0,15254.26,0.0
462536,1844,1986,2427,1,455210.25,203788.4,1762.4,0.0,15254.26,0.0
462536,1844,1987,2427,1,455210.25,203788.4,1763.2,0.0,15254.26,0.0
462536,1844,1988,2427,1,455210.25,203788.4,1764.0,0.0,15254.26,0.0
462536,1844,1989,2427,1,455210.25,203788.4,1764.8,0.0,15254.26,0.0
462536,1844,1990,2427,1,455210.25,203788.4,1765.6,0.0,15254.26,0.0
462536,1844,1991,2427,1,455210.26,203788.21,1766.4,1.75,15254.45,0.61
462536,1844,1992,2427,1,455210.38,203786.78,1767.2,6.46,15255.89,1.64
462536,1844,1993,2427,1,455210.92,203783.91,1768.0,13.13,15258.81,2.32
462536,1844,1994,442872,0,455212.16,203779.36,1768.8,21.23,15263.52,2.81
462536,1844,1995,442872,0,455213.65,203772.86,1769.6,30.01,15270.19,3.05
462536,1844,1996,442872,0,455214.71,203764.33,1770.4,38.72,15278.8,3.02
462536,1844,1997,442872,0,455214.48,203753.96,1771.2,46.75,15289.18,2.79
462536,1844,1998,2457,1,455212.55,203742.19,1772.0,53.72,15301.12,2.42
462536,1844,1999,442875,0,455208.28,203731.45,1772.8,50.6,15312.71,-1.08
462536,1844,2000,442875,0,455202.56,203722.74,1773.6,50.6,15323.96,0.0
462536,1844,2001,390818,2,455192.46,203717.87,1774.4,50.6,15335.2,0.0
462536,1844,2002,442869,0,455182.34,203714.43,1775.2,45.69,15345.9,-1.7
462536,1844,2003,442869,0,455172.77,203712.37,1776.0,43.17,15355.77,-0.87
462536,1844,2004,2461,3,455164.49,203714.67,1776.8,34.12,15364.36,-3.14
462536,1844,2005,2461,3,455158.24,203716.83,1777.6,25.64,15371.0,-2.94
462536,1844,2006,2461,3,455153.82,203718.8,1778.4,17.82,15375.83,-2.71
462536,1844,2007,2461,3,455150.94,203720.09,1779.2,10.65,15379.0,-2.49
462536,1844,2008,2461,3,455149.4,203720.77,1780.0,4.45,15380.67,-2.15
462536,1844,2009,2461,3,455148.87,203721.01,1780.8,0.82,15381.26,-1.26
462536,1844,2010,2461,3,455148.78,203721.05,1781.6,0.0,15381.35,-0.29
462536,1844,2011,2461,3,455148.78,203721.05,1782.4,0.0,15381.35,0.0
462536,1844,2012,2461,3,455148.07,203721.36,1783.2,3.5,15382.13,1.21
462536,1844,2013,2461,3,455146.3,203722.51,1784.0,9.51,15384.24,2.09
462536,1844,2014,2461,3,455143.09,203724.69,1784.8,17.49,15388.13,2.77
462536,1844,2015,2461,3,455138.26,203727.99,1785.6,26.31,15393.98,3.06
462536,1844,2016,442861,0,455132.43,203733.01,1786.4,34.76,15401.7,2.93
462536,1844,2017,442861,0,455127.68,203740.35,1787.2,39.44,15410.47,1.63
462536,1844,2018,442861,0,455125.06,203747.73,1788.0,31.21,15418.32,-2.86
462536,1844,2019,442861,0,455123.95,203753.8,1788.8,24.3,15424.48,-2.4
462536,1844,2020,442861,0,455123.6,203758.5,1789.6,18.17,15429.2,-2.13
462536,1844,2021,429078,2,455123.4,203762.03,1790.4,13.64,15432.74,-1.57
462536,1844,2022,429078,2,455123.08,203765.02,1791.2,13.42,15435.74,-0.08
462536,1844,2023,429078,2,455122.49,203768.66,1792.0,16.59,15439.43,1.1
462536,1844,2024,429078,2,455121.79,203771.93,1792.8,13.51,15442.78,-1.07
462536,1844,2025,429078,2,455121.07,203774.73,1793.6,12.52,15445.67,-0.35
462536,1844,2026,429078,2,455120.28,203777.41,1794.4,12.61,15448.47,0.03
462536,1844,2027,429078,2,455119.51,203779.74,1795.2,9.43,15450.92,-1.11
462536,1844,2028,429078,2,455118.8,203781.71,1796.0,9.42,15453.01,0.0
462536,1844,2029,442864,0,455117.63,203784.63,1796.8,14.15,15456.16,1.64
462536,1844,2030,2451,2,455116.26,203787.72,1797.6,15.21,15459.54,0.37
462536,1844,2031,2451,2,455114.48,203791.43,1798.4,18.54,15463.66,1.16
462536,1844,2032,2451,2,455111.48,203796.68,1799.2,27.21,15469.71,3.01
462536,1844,2033,2451,2,455107.46,203802.56,1800.0,32.04,15476.83,1.68
462536,1844,2034,10147,0,455102.97,203808.54,1800.8,33.67,15484.31,0.57
462536,1844,2035,10147,0,455097.88,203814.7,1801.6,35.96,15492.3,0.79
462536,1844,2036,89806,1,455092.08,203820.69,1802.4,37.52,15500.64,0.54
462536,1844,2037,89806,1,455086.08,203826.91,1803.2,38.9,15509.28,0.48
462536,1844,2038,89806,1,455079.9,203833.3,1804.0,40.02,15518.18,0.39
462536,1844,2039,89806,1,455073.19,203839.44,1804.8,40.97,15527.28,0.33
462536,1844,2040,89806,1,455066.05,203845.37,1805.6,41.77,15536.56,0.28
462536,1844,2041,89806,1,455058.8,203851.41,1806.4,42.44,15546.0,0.23
462536,1844,2042,89806,1,455051.47,203857.54,1807.2,43.01,15555.55,0.2
462536,1844,2043,89806,1,455044.18,203863.89,1808.0,43.49,15565.22,0.17
462536,1844,2044,89806,1,455036.85,203870.32,1808.8,43.9,15574.97,0.14
462536,1844,2045,89806,1,455029.54,203876.9,1809.6,44.25,15584.81,0.12
462536,1844,2046,89806,1,455022.19,203883.53,1810.4,44.54,15594.71,0.1
462536,1844,2047,89806,1,455014.8,203890.2,1811.2,44.8,15604.66,0.09
462536,1844,2048,89806,1,455007.37,203896.89,1812.0,45.01,15614.66,0.07
462536,1844,2049,89806,1,454999.91,203903.62,1812.8,45.2,15624.71,0.06
462536,1844,2050,89806,1,454992.42,203910.37,1813.6,45.35,15634.79,0.05
462536,1844,2051,89806,1,454984.84,203917.2,1814.4,45.95,15645.0,0.21
462536,1844,2052,89806,1,454977.21,203924.09,1815.2,46.26,15655.28,0.11
462536,1844,2053,89807,0,454969.32,203930.68,1816.0,46.43,15665.59,0.06
462536,1844,2054,2425,2,454960.99,203936.69,1816.8,46.51,15675.93,0.03
462536,1844,2055,2425,2,454953.31,203943.62,1817.6,46.56,15686.27,0.02
462536,1844,2056,2425,2,454945.62,203950.55,1818.4,46.58,15696.62,0.01
462536,1844,2057,2425,2,454937.93,203957.48,1819.2,46.59,15706.98,0.0
462536,1844,2058,2425,2,454930.76,203963.95,1820.0,40.34,15716.64,-2.17
462536,1844,2059,2425,2,454924.67,203969.44,1820.8,33.41,15724.83,-2.41
462536,1844,2060,2425,2,454918.96,203974.59,1821.6,34.61,15732.52,0.42
462536,1844,2061,2425,3,454910.43,203978.26,1822.4,39.6,15741.32,1.73
462536,1844,2062,2425,3,454904.71,203983.43,1823.2,29.76,15749.03,-3.42
462536,1844,2063,2425,3,454900.6,203987.14,1824.0,20.07,15754.56,-3.36
462536,1844,2064,2425,3,454897.96,203989.42,1824.8,11.37,15758.06,-3.02
462536,1844,2065,2425,3,454896.55,203990.49,1825.6,4.52,15759.82,-2.38
462536,1844,2066,2425,3,454895.77,203991.01,1826.4,3.97,15760.77,-0.19
462536,1844,2067,2425,3,454895.37,203991.26,1827.2,0.2,15761.23,-1.31
462536,1844,2068,2425,3,454895.35,203991.27,1828.0,0.0,15761.25,-0.07
462536,1844,2069,2425,3,454895.35,203991.27,1828.8,0.0,15761.25,0.0
462536,1844,2070,2425,3,454895.19,203991.36,1829.6,1.75,15761.45,0.61
462536,1844,2071,2425,3,454893.77,203992.12,1830.4,7.22,15763.05,1.9
462536,1844,2072,2425,3,454890.69,203993.58,1831.2,15.34,15766.46,2.82
462536,1844,2073,390798,0,454888.37,203994.58,1832.0,7.44,15768.99,-2.74
462536,1844,2074,390798,0,454886.78,203995.13,1832.8,7.54,15770.67,0.04
462536,1844,2075,390798,0,454883.4,203996.01,1833.6,15.74,15774.17,2.85
462536,1844,2076,390798,0,454878.0,203996.57,1834.4,24.49,15779.61,3.04
462536,1844,2077,390798,0,454871.22,203994.97,1835.2,31.7,15786.65,2.5
462536,1844,2078,7980,1,454866.39,203988.55,1836.0,36.52,15794.77,1.67
462536,1844,2079,7980,1,454862.74,203980.25,1836.8,40.83,15803.84,1.49
462536,1844,2080,7980,1,454859.44,203971.18,1837.6,43.43,15813.49,0.9
462536,1844,2081,7980,1,454857.01,203961.52,1838.4,44.9,15823.47,0.51
462536,1844,2082,7980,2,454857.77,203950.84,1839.2,45.71,15833.63,0.28
462536,1844,2083,7980,2,454855.6,203940.82,1840.0,46.13,15843.88,0.15
462536,1844,2084,7980,2,454853.71,203930.71,1840.8,46.36,15854.18,0.08
462536,1844,2085,7980,2,454853.57,203920.39,1841.6,46.48,15864.51,0.04
462536,1844,2086,7980,2,454853.42,203910.05,1842.4,46.54,15874.85,0.02
462536,1844,2087,7980,2,454853.43,203910.05,1842.68,46.57,15878.5,0.01
462536,2716,1,1456,1,445044.87,210336.48,267.305,60.35,11.65,0.0
462536,2716,2,1456,1,445058.14,210338.42,268.0,60.35,25.06,0.0
462536,2716,3,1456,1,445071.41,210340.37,268.8,60.35,38.47,0.0
462536,2716,4,1456,1,445084.67,210342.31,269.6,60.35,51.88,0.0
462536,2716,5,1456,1,445097.94,210344.25,270.4,60.35,65.29,0.0
462536,2716,6,1456,1,445111.21,210346.2,271.2,60.35,78.71,0.0
462536,2716,7,1456,1,445124.48,210348.14,272.0,60.35,92.12,0.0
462536,2716,8,1456,1,445137.75,210350.08,272.8,60.35,105.53,0.0
462536,2716,9,1456,1,445151.02,210352.03,273.6,60.35,118.94,0.0
462536,2716,10,1456,1,445164.29,210353.97,274.4,60.35,132.35,0.0
462536,2716,11,1456,1,445177.56,210355.92,275.2,60.35,145.76,0.0
462536,2716,12,1456,1,445190.83,210357.86,276.0,60.35,159.17,0.0
462536,2716,13,1456,1,445204.09,210359.8,276.8,60.35,172.58,0.0
462536,2716,14,1456,1,445217.36,210361.75,277.6,60.35,185.99,0.0
462536,2716,15,1456,1,445230.63,210363.69,278.4,60.35,199.4,0.0
462536,2716,16,1456,1,445243.9,210365.63,279.2,60.35,212.81,0.0
462536,2716,17,1456,1,445257.17,210367.58,280.0,60.35,226.22,0.0
462536,2716,18,1456,1,445270.44,210369.52,280.8,60.35,239.63,0.0
462536,2716,19,1456,1,445283.71,210371.46,281.6,60.35,253.04,0.0
462536,2716,20,1456,1,445296.98,210373.41,282.4,60.35,266.45,0.0
462536,2716,21,1456,1,445310.25,210375.35,283.2,60.35,279.86,0.0
462536,2716,22,1456,1,445323.51,210377.3,284.0,60.35,293.27,0.0
462536,2716,23,1456,1,445336.75,210379.46,284.8,60.35,306.68,0.0
462536,2716,24,1456,1,445349.94,210381.87,285.6,60.35,320.09,0.0
462536,2716,25,1456,1,445363.13,210384.27,286.4,60.35,333.5,0.0
462536,2716,26,1456,1,445376.33,210386.68,287.2,60.35,346.92,0.0
462536,2716,27,1456,1,445389.52,210389.08,288.0,60.35,360.33,0.0
462536,2716,28,1456,1,445402.71,210391.49,288.8,60.35,373.74,0.0
462536,2716,29,1456,1,445415.91,210393.89,289.6,60.35,387.15,0.0
462536,2716,30,1456,1,445429.1,210396.3,290.4,60.35,400.56,0.0
462536,2716,31,1456,1,445442.29,210398.71,291.2,60.35,413.97,0.0
462536,2716,32,1456,1,445455.48,210401.11,292.0,60.35,427.38,0.0
462536,2716,33,1456,1,445468.68,210403.52,292.8,60.35,440.79,0.0
462536,2716,34,1456,1,445481.87,210405.92,293.6,60.35,454.2,0.0
462536,2716,35,1456,1,445495.06,210408.33,294.4,60.35,467.61,0.0
462536,2716,36,1456,1,445508.26,210410.74,295.2,60.35,481.02,0.0
462536,2716,37,1456,1,445521.45,210413.14,296.0,60.35,494.43,0.0
462536,2716,38,1456,1,445534.64,210415.55,296.8,60.35,507.84,0.0
462536,2716,39,1456,1,445547.83,210417.96,297.6,60.35,521.25,0.0
462536,2716,40,1456,1,445561.03,210420.36,298.4,60.35,534.66,0.0
462536,2716,41,1456,1,445574.22,210422.77,299.2,60.35,548.07,0.0
462536,2716,42,1456,1,445587.41,210425.17,300.0,60.35,561.48,0.0
462536,2716,43,1456,1,445600.61,210427.58,300.8,60.35,574.89,0.0
462536,2716,44,1456,1,445613.8,210429.99,301.6,60.35,588.3,0.0
462536,2716,45,1456,1,445626.99,210432.39,302.4,60.35,601.71,0.0
462536,2716,46,1456,1,445640.18,210434.8,303.2,60.35,615.13,0.0
462536,2716,47,1456,1,445653.38,210437.21,304.0,60.35,628.54,0.0
462536,2716,48,1456,1,445666.57,210439.61,304.8,60.35,641.95,0.0
462536,2716,49,1456,1,445679.76,210442.02,305.6,60.35,655.36,0.0
462536,2716,50,1456,1,445692.96,210444.42,306.4,60.35,668.77,0.0
462536,2716,51,1456,1,445706.15,210446.83,307.2,60.35,682.18,0.0
462536,2716,52,1456,1,445719.34,210449.24,308.0,60.35,695.59,0.0
462536,2716,53,1456,1,445732.53,210451.64,308.8,60.35,709.0,0.0
462536,2716,54,1456,1,445745.73,210454.05,309.6,60.35,722.41,0.0
462536,2716,55,1456,1,445758.92,210456.45,310.4,60.35,735.82,0.0
462536,2716,56,1456,1,445772.11,210458.86,311.2,60.35,749.23,0.0
462536,2716,57,1456,1,445785.31,210461.27,312.0,60.35,762.64,0.0
462536,2716,58,1456,1,445798.5,210463.67,312.8,60.35,776.05,0.0
462536,2716,59,1456,1,445811.69,210466.08,313.6,60.35,789.46,0.0
462536,2716,60,1456,1,445824.88,210468.49,314.4,60.35,802.87,0.0
462536,2716,61,1456,1,445838.08,210470.9,315.2,60.35,816.28,0.0
462536,2716,62,1456,1,445851.27,210473.3,316.0,60.35,829.69,0.0
462536,2716,63,1456,1,445864.46,210475.71,316.8,60.35,843.1,0.0
462536,2716,64,1456,1,445877.65,210478.12,317.6,60.35,856.51,0.0
462536,2716,65,1456,1,445890.85,210480.53,318.4,60.35,869.92,0.0
462536,2716,66,1456,1,445904.04,210482.94,319.2,60.35,883.34,0.0
462536,2716,67,1456,1,445917.23,210485.35,320.0,60.35,896.75,0.0
462536,2716,68,1456,1,445930.42,210487.75,320.8,60.35,910.16,0.0
462536,2716,69,1456,1,445943.62,210490.16,321.6,60.35,923.57,0.0
462536,2716,70,1456,1,445956.81,210492.57,322.4,60.35,936.98,0.0
462536,2716,71,1456,1,445970.0,210494.98,323.2,60.35,950.39,0.0
462536,2716,72,1456,1,445983.19,210497.39,324.0,60.35,963.8,0.0
462536,2716,73,1456,1,445996.38,210499.8,324.8,60.35,977.21,0.0
462536,2716,74,1456,1,446009.57,210502.22,325.6,60.35,990.62,0.0
462536,2716,75,1456,1,446022.76,210504.66,326.4,60.35,1004.03,0.0
462536,2716,76,1456,1,446035.95,210507.09,327.2,60.35,1017.44,0.0
462536,2716,77,1456,1,446049.14,210509.53,328.0,60.35,1030.85,0.0
462536,2716,78,1456,1,446062.33,210511.96,328.8,60.35,1044.26,0.0
462536,2716,79,1456,1,446075.51,210514.4,329.6,60.35,1057.67,0.0
462536,2716,80,1456,1,446088.7,210516.83,330.4,60.35,1071.08,0.0
462536,2716,81,1456,1,446101.89,210519.27,331.2,60.35,1084.49,0.0
462536,2716,82,1456,1,446115.08,210521.7,332.0,60.35,1097.9,0.0
462536,2716,83,1456,1,446128.26,210524.14,332.8,60.35,1111.31,0.0
462536,2716,84,1456,1,446141.45,210526.58,333.6,60.35,1124.72,0.0
462536,2716,85,1456,1,446154.64,210529.02,334.4,60.35,1138.13,0.0
462536,2716,86,1456,1,446167.82,210531.46,335.2,60.35,1151.55,0.0
462536,2716,87,1456,1,446181.01,210533.89,336.0,60.35,1164.96,0.0
462536,2716,88,1456,1,446194.2,210536.33,336.8,60.35,1178.37,0.0
462536,2716,89,1456,1,446207.39,210538.76,337.6,60.35,1191.78,0.0
462536,2716,90,1456,1,446220.57,210541.2,338.4,60.35,1205.19,0.0
462536,2716,91,1456,1,446233.76,210543.63,339.2,60.35,1218.6,0.0
462536,2716,92,1456,1,446246.95,210546.07,340.0,60.35,1232.01,0.0
462536,2716,93,1456,1,446260.14,210548.5,340.8,60.35,1245.42,0.0
462536,2716,94,1456,1,446273.32,210550.94,341.6,60.35,1258.83,0.0
462536,2716,95,1456,1,446286.51,210553.37,342.4,60.35,1272.24,0.0
462536,2716,96,1456,1,446299.7,210555.8,343.2,60.35,1285.65,0.0
462536,2716,97,1456,1,446312.96,210557.82,344.0,60.35,1299.06,0.0
462536,2716,98,1456,1,446326.22,210559.8,344.8,60.35,1312.47,0.0
462536,2716,99,1456,1,446339.42,210562.14,345.6,60.35,1325.88,0.0
462536,2716,100,1456,1,446352.63,210564.47,346.4,60.35,1339.29,0.0
462536,2716,101,1456,1,446365.83,210566.81,347.2,60.35,1352.7,0.0
462536,2716,102,1456,1,446379.04,210569.14,348.0,60.35,1366.11,0.0
462536,2716,103,1456,1,446392.25,210571.48,348.8,60.35,1379.52,0.0
462536,2716,104,1456,1,446405.45,210573.81,349.6,60.35,1392.93,0.0
462536,2716,105,1456,1,446418.66,210576.15,350.4,60.35,1406.34,0.0
462536,2716,106,1456,1,446431.86,210578.48,351.2,60.35,1419.76,0.0
462536,2716,107,1456,1,446445.11,210580.58,352.0,60.35,1433.17,0.0
462536,2716,108,1456,1,446458.35,210582.68,352.8,60.35,1446.58,0.0
462536,2716,109,1456,1,446471.6,210584.78,353.6,60.35,1459.99,0.0
462536,2716,110,1456,1,446484.84,210586.88,354.4,60.35,1473.4,0.0
462536,2716,111,1456,1,446498.09,210588.98,355.2,60.35,1486.81,0.0
462536,2716,112,1456,1,446511.33,210591.08,356.0,60.35,1500.22,0.0
462536,2716,113,1456,1,446524.58,210593.18,356.8,60.35,1513.63,0.0
462536,2716,114,1456,1,446537.82,210595.28,357.6,60.35,1527.04,0.0
462536,2716,115,1456,1,446551.07,210597.38,358.4,60.35,1540.45,0.0
462536,2716,116,1456,1,446564.31,210599.47,359.2,60.35,1553.86,0.0
462536,2716,117,1456,1,446577.56,210601.57,360.0,60.35,1567.27,0.0
462536,2716,118,1456,1,446590.81,210603.67,360.8,60.35,1580.68,0.0
462536,2716,119,1456,1,446604.05,210605.77,361.6,60.35,1594.09,0.0
462536,2716,120,1456,1,446617.32,210607.72,362.4,60.35,1607.5,0.0
462536,2716,121,1456,1,446630.59,210609.62,363.2,60.35,1620.91,0.0
462536,2716,122,1456,1,446643.87,210611.52,364.0,60.35,1634.32,0.0
462536,2716,123,1456,1,446657.15,210613.41,364.8,60.35,1647.73,0.0
462536,2716,124,1456,1,446670.42,210615.31,365.6,60.35,1661.14,0.0
462536,2716,125,1456,1,446683.7,210617.19,366.4,60.35,1674.55,0.0
462536,2716,126,1456,1,446696.98,210619.07,367.2,60.35,1687.97,0.0
462536,2716,127,1456,1,446710.26,210620.94,368.0,60.35,1701.38,0.0
462536,2716,128,1456,1,446723.54,210622.81,368.8,60.35,1714.79,0.0
462536,2716,129,1456,1,446736.81,210624.69,369.6,60.35,1728.2,0.0
462536,2716,130,1456,1,446750.09,210626.56,370.4,60.35,1741.61,0.0
462536,2716,131,1456,1,446763.37,210628.43,371.2,60.35,1755.02,0.0
462536,2716,132,1456,1,446776.65,210630.31,372.0,60.35,1768.43,0.0
462536,2716,133,1456,1,446789.93,210632.18,372.8,60.35,1781.84,0.0
462536,2716,134,1456,1,446803.21,210634.06,373.6,60.35,1795.25,0.0
462536,2716,135,1456,1,446816.49,210635.93,374.4,60.35,1808.66,0.0
462536,2716,136,1456,1,446829.77,210637.8,375.2,60.35,1822.07,0.0
462536,2716,137,1456,1,446843.05,210639.68,376.0,60.35,1835.48,0.0
462536,2716,138,1456,1,446856.33,210641.55,376.8,60.35,1848.89,0.0
462536,2716,139,1456,1,446869.6,210643.42,377.6,60.35,1862.3,0.0
462536,2716,140,1456,1,446882.88,210645.3,378.4,60.35,1875.71,0.0
462536,2716,141,1456,1,446896.16,210647.16,379.2,60.35,1889.12,0.0
462536,2716,142,1456,1,446909.49,210648.65,380.0,60.35,1902.53,0.0
462536,2716,143,1456,1,446922.82,210650.14,380.8,60.35,1915.94,0.0
462536,2716,144,1456,1,446936.15,210651.63,381.6,60.35,1929.35,0.0
462536,2716,145,1456,1,446949.47,210653.11,382.4,60.35,1942.76,0.0
462536,2716,146,1456,1,446962.8,210654.6,383.2,60.35,1956.18,0.0
462536,2716,147,1456,1,446976.13,210656.09,384.0,60.35,1969.59,0.0
462536,2716,148,1456,1,446989.46,210657.58,384.8,60.35,1983.0,0.0
462536,2716,149,1456,1,447002.78,210659.07,385.6,60.35,1996.41,0.0
462536,2716,150,1456,1,447016.11,210660.56,386.4,60.35,2009.82,0.0
462536,2716,151,1456,1,447029.44,210662.05,387.2,60.35,2023.23,0.0
462536,2716,152,1456,1,447042.77,210663.54,388.0,60.35,2036.64,0.0
462536,2716,153,1456,1,447056.09,210665.03,388.8,60.35,2050.05,0.0
462536,2716,154,1456,1,447069.42,210666.52,389.6,60.35,2063.46,0.0
462536,2716,155,1456,1,447082.75,210668.01,390.4,60.35,2076.87,0.0
462536,2716,156,1456,1,447096.08,210669.5,391.2,60.35,2090.28,0.0
462536,2716,157,1456,1,447109.4,210670.99,392.0,60.35,2103.69,0.0
462536,2716,158,1456,1,447122.73,210672.47,392.8,60.35,2117.1,0.0
462536,2716,159,1456,1,447136.06,210673.96,393.6,60.35,2130.51,0.0
462536,2716,160,1456,1,447149.39,210675.45,394.4,60.35,2143.92,0.0
462536,2716,161,1456,1,447162.71,210676.94,395.2,60.35,2157.33,0.0
462536,2716,162,1456,1,447176.04,210678.43,396.0,60.35,2170.74,0.0
462536,2716,163,1456,1,447189.37,210679.92,396.8,60.35,2184.15,0.0
462536,2716,164,1456,1,447202.7,210681.41,397.6,60.35,2197.56,0.0
462536,2716,165,1456,1,447216.02,210682.9,398.4,60.35,2210.97,0.0
