Year,Type,LinkID,Time_period,FromNode,ToNode,Vehicle_Flow_Perhr,Gasoline_use_USgal_perhr,Diesel_use_USgal_perhr,electricityUse_kWh_perhr,LPG_use_USgal_perhr,CNG_use_kg_perhr,tailpipeCO2_fromCombustion_g_perhr,tailpipeCO_g_perhr,tailpipeNMVOC_g_perhr,tailpipeNOx_g_perhr,tailpipeN2O_g_perhr,tailpipeNH3_g_perhr,tailpipePb_g_perhr,tailpipeCO2_fromLubricantOil_g_perhr,tailpipePM25_g_perhr,LCCO2_g_perhr,distance_vkm_perhr,Frac_EURO0_thisSegment_byUtil,Frac_EURO1_thisSegment_byUtil,Frac_EURO2_thisSegment_byUtil,Frac_EURO3_thisSegment_byUtil,Frac_EURO4_thisSegment_byUtil,Frac_EURO5_thisSegment_byUtil,Frac_EURO6_thisSegment_byUtil,Frac_EURO7_thisSegment_byUtil
2030,PTW,75.0,Peak,67.0,8542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,75.0,Off-peak,67.0,8542.0,58.0,0.05228560468415006,0.02767403299438161,0.09336349476181185,0.028984128891844086,0.00832259747279972,1018.8625884320992,2.1681317994943945,0.21728575148082116,0.6404607329701363,0.012568129617148495,0.08907482082219684,7.855428453417516e-05,2.1450733654061245,0.008098562299686153,189.08083164338078,5.626,9.045320340124185e-06,0.00012491104366953076,0.0008596026858232356,0.006906498463747441,0.02134103401051737,0.07790176563470333,0.4319890932573508,0.46086804958384825
2030,Bus,75.0,Off-peak,67.0,8542.0,1.0,9.299203261474425e-06,0.011463627690073874,0.00400433808015033,0.0,0.004307031999739473,137.55450715323752,0.026178495005652204,0.002241837251539821,0.09728764960092759,0.0033327451777867517,0.000705156441736899,1.9685575785721205e-06,0.02290005891747062,0.0006543590179665427,22.87591653209223,0.09700000000000006,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,75.0,Off-peak,67.0,8542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,75.0,Peak,8542.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111260584297018,0.001536449255662678,0.010411829139786402,0.08017978780610037,0.24303555141216573,0.6647251218019875,0.0,0.0
2030,Bus,75.0,Peak,8542.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,75.0,Peak,8542.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,75.0,Off-peak,8542.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111260584297018,0.001536449255662678,0.010411829139786402,0.08017978780610037,0.24303555141216573,0.6647251218019875,0.0,0.0
2030,Bus,75.0,Off-peak,8542.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,75.0,Off-peak,8542.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,76.0,Peak,8542.0,96059.0,83.0,0.012115235122527284,0.006599488534492527,0.0239385706666911,0.006789105866934036,0.00194944604135265,238.66979563980624,0.49017177065388634,0.04954569457458941,0.1408971791184329,0.002867144654586507,0.020753700565496008,1.8521213468409257e-05,0.5035882798666127,0.0016123706524760644,44.66692661848129,1.3280000000000005,1.974139041887402e-06,2.7261805972430094e-05,0.0001879702323668056,0.0015180381532977456,0.00470130523027232,0.01765983599297539,0.4628358360019191,0.5130677784441545
2030,Bus,76.0,Peak,8542.0,96059.0,1.0,1.6202606488628421e-06,0.0019971351971268684,0.0006843183780479239,0.0,0.0007496606693725712,23.962158202576095,0.004281590646992381,0.0003638304765806559,0.012319956830442891,0.0005639020769400823,0.00012521932217182015,3.3018754113945174e-07,0.0037662937478231424,5.386984070063833e-05,3.9824640235912425,0.016,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,76.0,Peak,8542.0,96059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,76.0,Off-peak,8542.0,96059.0,38.0,0.00546307332475737,0.002939972287945839,0.010597412968462679,0.003047361808718729,0.0008750294267069691,107.12600740677128,0.22852417822566834,0.02301600129212963,0.06647159493558594,0.0013316528853588997,0.009552304294556353,8.473996792863641e-06,0.23108329387583587,0.0007954397613273349,20.024567411795005,0.6080000000000001,4.88062367074223e-06,6.739880662560193e-05,0.00046433401999954304,0.0037417629248509697,0.011577046258796781,0.042968106805502615,0.4501300449185945,0.49104642564195944
2030,Bus,76.0,Off-peak,8542.0,96059.0,1.0,1.6896284798171633e-06,0.002082746501474955,0.0007362096300417861,0.0,0.0007820985334258674,24.990175337124544,0.004296858536470778,0.0003663215331822881,0.013878663628468891,0.0005579762941120883,0.00012149562068720305,3.346015846183437e-07,0.003770908434135208,7.647822098931824e-05,4.15764681055317,0.016,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,76.0,Off-peak,8542.0,96059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,76.0,Peak,96059.0,8542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111260584297018,0.001536449255662678,0.010411829139786402,0.08017978780610037,0.24303555141216573,0.6647251218019875,0.0,0.0
2030,Bus,76.0,Peak,96059.0,8542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,76.0,Peak,96059.0,8542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,76.0,Off-peak,96059.0,8542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111260584297018,0.001536449255662678,0.010411829139786402,0.08017978780610037,0.24303555141216573,0.6647251218019875,0.0,0.0
2030,Bus,76.0,Off-peak,96059.0,8542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,76.0,Off-peak,96059.0,8542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,77.0,Peak,45269.0,96059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111260584297018,0.001536449255662678,0.010411829139786402,0.08017978780610037,0.24303555141216573,0.6647251218019875,0.0,0.0
2030,Bus,77.0,Peak,45269.0,96059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,77.0,Peak,45269.0,96059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,77.0,Off-peak,45269.0,96059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111260584297018,0.001536449255662678,0.010411829139786402,0.08017978780610037,0.24303555141216573,0.6647251218019875,0.0,0.0
2030,Bus,77.0,Off-peak,45269.0,96059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,77.0,Off-peak,45269.0,96059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,77.0,Peak,96059.0,45269.0,74.0,0.010053780798834733,0.005470916409122464,0.019953202688858106,0.00563171075684799,0.0016171078277707914,197.98119807769964,0.4103368422696303,0.04146351090205642,0.118070232534059,0.0023994016856938648,0.017354489398175414,1.547540281606112e-05,0.4210016179259472,0.0013565041387779057,37.07112088058084,1.1100000000000005,2.2166178316248847e-06,3.061030857432016e-05,0.00021104339669606158,0.001704058880282377,0.005276975814800006,0.019802122021990963,0.4617743191659794,0.5111986537938457
2030,Bus,77.0,Peak,96059.0,45269.0,1.0,1.6536889004749175e-06,0.0020383478909929108,0.0007044381737344536,0.0,0.0007651556479701974,24.456707864611992,0.004015199167516248,0.00034128815449227024,0.011673278340644687,0.0005281893722695489,0.000117098509775073,3.181113761934589e-07,0.003531265484595171,5.229166266606473e-05,4.065808604110468,0.015000000000000005,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,77.0,Peak,96059.0,45269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,77.0,Off-peak,96059.0,45269.0,33.0,0.0044501425287334345,0.002386459715956081,0.008541344261385635,0.00247905478579931,0.0007118438912599405,87.14719049862994,0.1870349274784109,0.018817717113976284,0.05458545813798536,0.0010886873975724562,0.007789320832430025,6.899438499466225e-06,0.18826038787391333,0.0006612252490205401,16.27572963635006,0.4950000000000002,5.743134575567555e-06,7.930962163788723e-05,0.0005462630059106866,0.004399208537711035,0.013607441990884001,0.05032755098276482,0.4463669394552052,0.4846675432713109
2030,Bus,77.0,Off-peak,96059.0,45269.0,1.0,1.4121599124578555e-06,0.0017407469309849728,0.0006178315322832584,0.0,0.0006537465580632339,20.886838885668197,0.0040324851476458284,0.0003441084758587829,0.013438013065548421,0.0005214803268339079,0.00011288261405728853,3.027673137143085e-07,0.0035364901344072815,7.788839055599916e-05,3.4754512827437543,0.015000000000000006,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,77.0,Off-peak,96059.0,45269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,78.0,Peak,45269.0,45270.0,178.0,0.037896115972205234,0.018975794251297515,0.046127366866927255,0.020582402198992458,0.00591009821848752,723.4853586223977,1.418803075437434,0.13981287888496965,0.4385711889454056,0.008078054768785831,0.05515803518427351,4.772578349520818e-05,1.3038889154600448,0.006418276696838643,130.52294618984217,3.382,2.4631281702333225e-05,0.00034014484713252305,0.0023324048597751887,0.01855965708832544,0.057104562298926756,0.1969194985046137,0.3646722095957092,0.3600468915238151
2030,Bus,78.0,Peak,45269.0,45270.0,1.0,2.0602178235905155e-06,0.0025403584683295283,0.00079214259419845,0.0,0.0009561647633792977,30.487025430873555,0.0052155292676298445,0.00045344510566132314,0.02801813793200897,0.000618735432137894,0.00011671398244534058,4.0079881575408657e-07,0.004512110717804593,0.0002581604355805722,5.051831424596753,0.019000000000000003,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,78.0,Peak,45269.0,45270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,78.0,Off-peak,45269.0,45270.0,111.0,0.02376678584979226,0.011517078607673115,0.024804418609235816,0.012756863123506771,0.00366304735917012,448.4216927768962,0.9312355433820075,0.09083750250875035,0.2944975003494009,0.005244312189006995,0.035109229583256095,2.9779406572688528e-05,0.8187811642450028,0.004606375982293371,80.21962259330175,2.1089999999999995,3.5181201766330756e-05,0.00048583360952802345,0.00332462435529407,0.026308704181443213,0.08074619366779795,0.2689444242292879,0.3195243721637401,0.3006306665911427
2030,Bus,78.0,Off-peak,45269.0,45270.0,1.0,1.994825040873444e-06,0.0024600853502443594,0.0007969857269555028,0.0,0.0009269525399924534,29.526413954786126,0.005270120890727882,0.00046235208807723677,0.03359142519994401,0.0005975472971854881,0.00010339957456562257,3.96659987546789e-07,0.004528610916880596,0.0003389986010207358,4.898383573333971,0.019,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,78.0,Off-peak,45269.0,45270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,80.0,Peak,69.0,1123.0,582.0,0.3917005311689024,0.19615994012027083,0.49238831999049426,0.21275217739549873,0.061090355365127816,7478.382879836288,15.135064719717791,1.491506062732417,4.678047581109238,0.08617588863051241,0.5884638343298269,0.0005082707125447999,13.911407964760537,0.06844314726015502,1352.1540177110626,36.083999999999996,2.4595429629475697e-05,0.00033964974915147287,0.002329027145557323,0.01853315114675145,0.05702351814116185,0.1966641477360733,0.36482615509867444,0.36025975555300077
2030,Bus,80.0,Peak,69.0,1123.0,6.0,3.9082262276681936e-05,0.048190489001494294,0.015508985520550684,0.0,0.018138334014573477,578.3373470743148,0.1021108235280606,0.008877366102405719,0.5481828593867111,0.012115643719607503,0.0022860513892435717,7.767454033164556e-06,0.08834124498578318,0.005048957395521276,95.9255401710827,0.372,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,80.0,Peak,69.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,80.0,Off-peak,69.0,1123.0,415.0,0.28473980168716395,0.1392556141365226,0.3164360229957627,0.15333853440199008,0.04403012778774949,5390.013537144138,11.19829706584691,1.095478816913715,3.5197953804804505,0.06325947628630153,0.4257788569870609,0.0003628993586535122,9.969403958910814,0.0541000563796035,967.5890594104492,25.729999999999997,3.211417213377455e-05,0.00044347956810525743,0.0030365072977660214,0.024065884767586428,0.07391378766043091,0.24861763572577172,0.3326195978214088,0.3172709929867973
2030,Bus,80.0,Off-peak,69.0,1123.0,2.0,1.2921612899917976e-05,0.015934711084764627,0.005192392017389833,0.0,0.006002321148247075,191.24642044199277,0.034293154938731814,0.003000924994913473,0.20888461642902695,0.00393910606046271,0.000699528888007667,2.5825112199528316e-06,0.02952452171318178,0.0020623819285861,31.733252583063404,0.12400000000000003,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,80.0,Off-peak,69.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,80.0,Peak,1123.0,69.0,794.0,0.5522848611727936,0.27627687653382504,0.6687434972325619,0.29985447452916925,0.08610119356270167,10540.08843229658,20.68321350340426,2.03756949656316,6.398065639097313,0.1177233454143805,0.8033381082234297,0.0006947457863924846,18.98310858787112,0.09383506466921698,1900.928978133951,49.228000000000016,2.493035241731921e-05,0.0003442748540018395,0.002360579430506303,0.018780715960406216,0.05778041915251526,0.1990466117372081,0.3633881729446335,0.35827429556831175
2030,Bus,80.0,Peak,1123.0,69.0,14.0,9.412807719898428e-05,0.11606544211362727,0.03619487679123062,0.0,0.04368723557486736,1392.9135946284123,0.23834024133176668,0.02072717647927027,1.287429346086323,0.028238144093577715,0.00531420544862825,1.8310753427025903e-05,0.2061542511048586,0.011901810839174378,230.8123469958831,0.8680000000000004,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,80.0,Peak,1123.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,80.0,Off-peak,1123.0,69.0,356.0,0.25827146415873337,0.12195851479123045,0.22523763164743243,0.1373608147277935,0.0394422331551423,4828.632485992035,10.15343218696898,0.9823906552145456,3.263079191316418,0.05667802303611488,0.3740582694158212,0.00031242985836934427,8.618201321723282,0.05338933777894723,856.1729950562294,22.072000000000003,4.428719390732331e-05,0.0006115824983685639,0.004178585127613665,0.03292458690005615,0.10085603365054162,0.32664808252537536,0.280774321190919,0.2539625209132185
2030,Bus,80.0,Off-peak,1123.0,69.0,4.0,2.623552418504032e-05,0.03235830923986468,0.010454401801402873,0.0,0.012203032152958508,388.39950859758426,0.06937103890866488,0.0061298836932692155,0.49788262883674866,0.007573642597789928,0.0012076693943637081,5.190228841935384e-06,0.05928622606539753,0.005286774650220476,64.42928148320574,0.24800000000000008,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,80.0,Off-peak,1123.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,81.0,Peak,1123.0,128429.0,330.0,0.33958087571854184,0.17201295268086242,0.4899719922992209,0.18521291779854265,0.05318264238234404,6510.369561533358,14.143109400089637,1.3986540870941555,4.333899368035582,0.08083120629193158,0.5560059827054452,0.0004809290356676883,13.20019953493636,0.06176679541333602,1188.6607287969625,34.32000000000001,2.1161994973705707e-05,0.0002922358500194773,0.002005355350087092,0.01598887935746357,0.0492381814559447,0.17184812538775568,0.37958673058135584,0.38101933002240007
2030,Bus,81.0,Peak,1123.0,128429.0,6.0,6.054926835173268e-05,0.07465666742759121,0.025961040652506585,0.0,0.028089388738572453,895.9309039627598,0.17067362678560816,0.01479169603204638,0.857354822939845,0.02055939817477708,0.003983207451663943,1.271069429892011e-05,0.14800123166459347,0.007567357495576162,148.97444741989406,0.624,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,81.0,Peak,1123.0,128429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,81.0,Off-peak,1123.0,128429.0,233.0,0.24620042546614557,0.12109192920459852,0.3059396980401489,0.13285468373667056,0.03814832797855249,4669.9634590089845,10.453169951124268,1.0243914812308588,3.2728707691313526,0.05916251476204555,0.3995487734657058,0.0003401378363571786,9.377618182677379,0.04974347717962053,844.3445654856629,24.232000000000006,3.0265546906113363e-05,0.00041795104088255896,0.0028627182663430186,0.022710234838258146,0.06978007357292228,0.2361315298467386,0.3405241042941773,0.327543122593772
2030,Bus,81.0,Off-peak,1123.0,128429.0,2.0,2.0030950116374136e-05,0.024701197842301046,0.008700602343578244,0.0,0.009302757431489781,296.45591642517553,0.05742011349303967,0.005016859602884992,0.3397810837582438,0.006647853954050535,0.0011987407314991174,4.227392631898499e-06,0.049493604139849344,0.0033056436231163494,49.31562803801337,0.20800000000000005,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,81.0,Off-peak,1123.0,128429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,81.0,Peak,128429.0,1123.0,519.0,0.559247478607583,0.28192060184950823,0.756289633787859,0.3044859518314848,0.08743109108802287,10702.890904773247,22.409539086310453,2.212868256126905,6.892359217559962,0.12787312518981486,0.8768628405621197,0.0007582736595731274,20.780885868272954,0.09934480697641553,1944.8488431168635,53.976000000000006,2.2597004882318468e-05,0.00031205257055791477,0.002140683131870017,0.017053697557278008,0.05249793125203699,0.18230829860041847,0.3734132000434458,0.37225153983951065
2030,Bus,81.0,Peak,128429.0,1123.0,14.0,0.00014712075884146188,0.18140234940404829,0.060628793850081755,0.0,0.0682629536387078,2176.9814258223896,0.3988362410418128,0.03461148890947393,2.061522109919847,0.047739918892293474,0.009148357888626231,3.002969080507415e-05,0.3455168844786132,0.018542345799779848,361.51537846343894,1.4560000000000006,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,81.0,Peak,128429.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,81.0,Off-peak,128429.0,1123.0,185.0,0.21222658757772542,0.09879219813954065,0.1792115882057601,0.11230643177577303,0.03224803577146151,3948.0306972004273,9.055265949541772,0.8721716047717484,2.9341917032637115,0.05029909215806964,0.3295115629241473,0.0002714487560961772,7.536872465929103,0.049101603678074736,699.2613485923569,19.240000000000002,4.96365624902838e-05,0.0006854544219206978,0.00467932232833369,0.036783743852779015,0.11255798879032,0.35886253108885025,0.258092834864027,0.22828848809127897
2030,Bus,81.0,Off-peak,128429.0,1123.0,4.0,4.079966350283617e-05,0.05032466757546374,0.017585453581339634,0.0,0.01898765950537806,604.0762666126451,0.11691707407907485,0.010372570470635882,0.8915885701763464,0.01248964071345336,0.001890957059972328,8.50233633082487e-06,0.09961493078619582,0.009686640191793477,100.4612115688823,0.4160000000000001,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,81.0,Off-peak,128429.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,82.0,Peak,70.0,128429.0,420.0,0.6088055041414775,0.2993054994865638,0.7250194915164782,0.3284718473572105,0.09431847950157494,11546.088918958245,24.83854074898809,2.4338000528733197,7.779262084384772,0.14055977093374314,0.9490086873419552,0.0008094572384293739,22.269663933967877,0.1183389288734205,2081.5602118413694,57.54,3.0407282364684645e-05,0.00041990833187827706,0.0028760463290979526,0.022814277769666165,0.07009743370980208,0.23709525991211156,0.33991774601245633,0.326748920652623
2030,Bus,82.0,Peak,70.0,128429.0,12.0,0.00016478923550268708,0.20321050407253713,0.06877383535501543,0.0,0.07653253829899552,2438.870848015812,0.4539030125625681,0.039662809291728676,2.6920366157210167,0.05251905875574441,0.00945923148574292,3.382389865544024e-05,0.39120895575206793,0.026220986643813997,405.1694037911327,1.6440000000000008,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
2030,PTW,82.0,Peak,70.0,128429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092115129584242,0.390788487041576
2030,Car,82.0,Off-peak,70.0,128429.0,216.0,0.3243524107657834,0.15244268489716334,0.2933711850343785,0.172219863817609,0.04945177440968604,6054.091818344772,13.715363960145481,1.3250458676425916,4.419989623765639,0.07643732057411792,0.5032154986428965,0.0004173061842573784,11.566741113747893,0.0728692888150324,1075.6581911843198,29.592000000000006,4.602363986674536e-05,0.0006355618898009353,0.004341199376713535,0.03417939948888432,0.10466314637365551,0.3372343255902504,0.2734054111229897,0.24549493251783877
2030,Bus,82.0,Off-peak,70.0,128429.0,4.0,5.4006396629273246e-05,0.06661170758868212,0.023122011422367576,0.0,0.025124711715722253,799.5568307623834,0.15352608599782128,0.01358397316466833,1.1245053008174262,0.016642752772601486,0.002610399639121961,1.121662175757585e-05,0.1310755113773514,0.012035184782071249,132.94104987015965,0.5480000000000002,1.8119470749503822e-84,2.3248125267437613e-28,1.157700540623352e-09,0.002967336448374035,0.043377542889446785,0.18569258007371475,0.47751351316973273,0.2904490262610313
